;Unnamed: 0;Value;tweet;cleaning;tweet_tokens;tweet_stopwords;normalization;text_stemming;category
1591;1591;Negatif;MIN AKU MAU TANYAAA. TOLONG DIJAWAB DONG aku udah vaksin indo tapi kok pedulilindungi ku masih meraaaaah :( @PLindungi;min aku mau tanyaaa tolong dijawab dong aku udah vaksin indo tapi kok pedulilindungi ku masih meraaaaah;['min', 'aku', 'mau', 'tanyaaa', 'tolong', 'dijawab', 'dong', 'aku', 'udah', 'vaksin', 'indo', 'tapi', 'kok', 'pedulilindungi', 'ku', 'masih', 'meraaaaah'];['tanyaaa', 'tolong', 'vaksin', 'indo', 'pedulilindungi', 'ku', 'meraaaaah'];tanyaaa tolong vaksin indonesia pedulilindungi ku meraaaaah;tanyaaa tolong vaksin indonesia pedulilindungi ku meraaaaah;0
1592;1592;Negatif;@PLindungi min.. untuk yg vaksin Johnson&amp;min untuk yg vaksin johnsonamp;['min', 'untuk', 'yg', 'vaksin', 'johnsonamp'];['vaksin', 'johnsonamp'];vaksin johnsonamp;vaksin johnsonamp;0
1593;1593;Negatif;@PLindungi @logicpoto Min @PLindungi... Masa' gini mulu... Sampai kapan saya nunggu.nya??  Orang lain yg pakai data saya, malah saya yang d bikin ribet...  https://t.co/rXWF8MChIz;min masa gini mulu sampai kapan saya nunggunya orang lain yg pakai data saya malah saya yang  bikin ribet;['min', 'masa', 'gini', 'mulu', 'sampai', 'kapan', 'saya', 'nunggunya', 'orang', 'lain', 'yg', 'pakai', 'data', 'saya', 'malah', 'saya', 'yang', 'bikin', 'ribet'];['gini', 'mulu', 'nunggunya', 'pakai', 'data', 'ribet'];begini mulu nunggunya pakai data ribet;begini mulu nunggunya pakai data ribet;0
1594;1594;Negatif;@bonooyaa kasusnya sama kaya org tua aku. tolong dijawab dong @PLindungi;kasusnya sama kaya org tua aku tolong dijawab dong;['kasusnya', 'sama', 'kaya', 'org', 'tua', 'aku', 'tolong', 'dijawab', 'dong'];['kasusnya', 'kaya', 'tua', 'tolong'];kasusnya kayak tua tolong;kasus kayak tua tolong;0
1595;1595;Negatif;@PLindungi halo admin kalau sertifikat vaksin tidak keluar sampai saat ini bagaimana ya sudah 2 bulan setelah vaksin ke 2;halo admin kalau sertifikat vaksin tidak keluar sampai saat ini bagaimana ya sudah bulan setelah vaksin ke;['halo', 'admin', 'kalau', 'sertifikat', 'vaksin', 'tidak', 'keluar', 'sampai', 'saat', 'ini', 'bagaimana', 'ya', 'sudah', 'bulan', 'setelah', 'vaksin', 'ke'];['admin', 'sertifikat', 'vaksin', 'vaksin'];admin sertifikat vaksin vaksin;admin sertifikat vaksin vaksin;0
1596;1596;Negatif;Halo @PLindungi saya sudah 2x vaksin tapi kenapa status masih vaksin pertama dan warna kuning? Tolong min terima kasih.  https://t.co/EooOgCoLql;halo saya sudah  vaksin tapi kenapa status masih vaksin pertama dan warna kuning tolong min terima kasih;['halo', 'saya', 'sudah', 'vaksin', 'tapi', 'kenapa', 'status', 'masih', 'vaksin', 'pertama', 'dan', 'warna', 'kuning', 'tolong', 'min', 'terima', 'kasih'];['vaksin', 'status', 'vaksin', 'warna', 'kuning', 'tolong', 'terima', 'kasih'];vaksin status vaksin warna kuning tolong terima kasih;vaksin status vaksin warna kuning tolong terima kasih;0
1597;1597;Negatif;@PLindungi min, saya udh vaksin dosis pertama, sertifikat jga udh terbit di app. Tp kok status warna nya masih tetap merah ya?? Help;min saya udh vaksin dosis pertama sertifikat jga udh terbit di app tp kok status warna nya masih tetap merah ya help;['min', 'saya', 'udh', 'vaksin', 'dosis', 'pertama', 'sertifikat', 'jga', 'udh', 'terbit', 'di', 'app', 'tp', 'kok', 'status', 'warna', 'nya', 'masih', 'tetap', 'merah', 'ya', 'help'];['udh', 'vaksin', 'dosis', 'sertifikat', 'jga', 'udh', 'terbit', 'app', 'status', 'warna', 'merah', 'help'];sudah vaksin dosis sertifikat juga sudah terbit app status warna merah help;sudah vaksin dosis sertifikat juga sudah terbit app status warna merah help;0
1598;1598;Negatif;@PLindungi min, saya udh vaksin. Sertifikat mya jga udh terbit. Tp kenapa status warna nya masih merah yaa?? Help;min saya udh vaksin sertifikat mya jga udh terbit tp kenapa status warna nya masih merah yaa help;['min', 'saya', 'udh', 'vaksin', 'sertifikat', 'mya', 'jga', 'udh', 'terbit', 'tp', 'kenapa', 'status', 'warna', 'nya', 'masih', 'merah', 'yaa', 'help'];['udh', 'vaksin', 'sertifikat', 'mya', 'jga', 'udh', 'terbit', 'status', 'warna', 'merah', 'help'];sudah vaksin sertifikat mya juga sudah terbit status warna merah help;sudah vaksin sertifikat mya juga sudah terbit status warna merah help;0
1599;1599;Negatif;@anissajuliyana @PLindungi Di aplikasi skrg dosis pertamanya udah berubah belum kaak?;di aplikasi skrg dosis pertamanya udah berubah belum kaak;['di', 'aplikasi', 'skrg', 'dosis', 'pertamanya', 'udah', 'berubah', 'belum', 'kaak'];['aplikasi', 'dosis', 'pertamanya', 'berubah', 'kaak'];aplikasi dosis pertamanya berubah kak;aplikasi dosis pertama ubah kak;0
1600;1600;Negatif;@PLindungi min kalau mau ganti nomor yg terdaftar vaksin bagaimana ya? Soalnya nomor sudah tidak aktif. Bantuin min;min kalau mau ganti nomor yg terdaftar vaksin bagaimana ya soalnya nomor sudah tidak aktif bantuin min;['min', 'kalau', 'mau', 'ganti', 'nomor', 'yg', 'terdaftar', 'vaksin', 'bagaimana', 'ya', 'soalnya', 'nomor', 'sudah', 'tidak', 'aktif', 'bantuin', 'min'];['ganti', 'nomor', 'terdaftar', 'vaksin', 'nomor', 'aktif', 'bantuin'];ganti nomor terdaftar vaksin nomor aktif bantuin;ganti nomor daftar vaksin nomor aktif bantuin;0
1601;1601;Negatif;Ga ngerti lagi kalau udah gini, udah 2 kali coba ttp gini. Datanya benar semua padahal. Cc. @KemenkesRI @PLindungi  https://t.co/yhnHHg8TlW;ga ngerti lagi kalau udah gini udah kali coba ttp gini datanya benar semua padahal cc;['ga', 'ngerti', 'lagi', 'kalau', 'udah', 'gini', 'udah', 'kali', 'coba', 'ttp', 'gini', 'datanya', 'benar', 'semua', 'padahal', 'cc'];['ngerti', 'gini', 'coba', 'ttp', 'gini', 'datanya'];mengerti begini coba tetap begini datanya;erti begini coba tetap begini data;0
1602;1602;Negatif;@PLindungi Smpai kpan min @PLindungi, saya hrs menunggu utk perubahan data saya? lokasi vaksin, nama vaksin &amp;smpai kpan min saya hrs menunggu utk perubahan data saya lokasi vaksin nama vaksin amp;['smpai', 'kpan', 'min', 'saya', 'hrs', 'menunggu', 'utk', 'perubahan', 'data', 'saya', 'lokasi', 'vaksin', 'nama', 'vaksin', 'amp'];['smpai', 'kpan', 'hrs', 'menunggu', 'perubahan', 'data', 'lokasi', 'vaksin', 'nama', 'vaksin'];sampai kapan harus menunggu perubahan data lokasi vaksin nama vaksin;sampai kapan harus tunggu ubah data lokasi vaksin nama vaksin;0
1603;1603;Negatif;dear @PLindungi mohon bantuan informasinya apabila saya ada keluhan harus menghubungi siapa????? tolong bantuuu.. terima kasih;dear mohon bantuan informasinya apabila saya ada keluhan harus menghubungi siapa tolong bantuuu terima kasih;['dear', 'mohon', 'bantuan', 'informasinya', 'apabila', 'saya', 'ada', 'keluhan', 'harus', 'menghubungi', 'siapa', 'tolong', 'bantuuu', 'terima', 'kasih'];['dear', 'bantuan', 'informasinya', 'keluhan', 'menghubungi', 'tolong', 'bantuuu', 'terima', 'kasih'];dear bantuan informasinya keluhan menghubungi tolong bantuuu terima kasih;dear bantu informasi keluh hubung tolong bantuuu terima kasih;0
1604;1604;Negatif;@PLindungi min kok gabisa login?stuck disitu trusss hdh  https://t.co/MUPq6w1x6x;min kok gabisa loginstuck disitu trusss hdh;['min', 'kok', 'gabisa', 'loginstuck', 'disitu', 'trusss', 'hdh'];['gabisa', 'loginstuck', 'disitu', 'trusss', 'hdh'];enggak bisa loginstuck disitu terus hdh;enggak bisa loginstuck situ terus hdh;0
1605;1605;Negatif;Negara lain mengalami Gelombang Kovid ke 3 , bagaimana dgn Indonesia @kemenkes @kemenkomarves @detikcom ?  bagaimana disiplin rakyat utk Prokes Kovid ? @PLindungi @RadioElshinta;negara lain mengalami gelombang kovid ke bagaimana dgn indonesia bagaimana disiplin rakyat utk prokes kovid;['negara', 'lain', 'mengalami', 'gelombang', 'kovid', 'ke', 'bagaimana', 'dgn', 'indonesia', 'bagaimana', 'disiplin', 'rakyat', 'utk', 'prokes', 'kovid'];['negara', 'mengalami', 'gelombang', 'kovid', 'indonesia', 'disiplin', 'rakyat', 'prokes', 'kovid'];negara mengalami gelombang kovid indonesia disiplin rakyat prokes kovid;negara alami gelombang kovid indonesia disiplin rakyat prokes kovid;0
1606;1606;Negatif;@PLindungi holaaa. Saya sudah vaksin kedua beberapa hari lalu. , tapi sertifikat belum muncul di aplikasi. kapan munculnya Kakak??;holaaa saya sudah vaksin kedua beberapa hari lalu tapi sertifikat belum muncul di aplikasi kapan munculnya kakak;['holaaa', 'saya', 'sudah', 'vaksin', 'kedua', 'beberapa', 'hari', 'lalu', 'tapi', 'sertifikat', 'belum', 'muncul', 'di', 'aplikasi', 'kapan', 'munculnya', 'kakak'];['holaaa', 'vaksin', 'sertifikat', 'muncul', 'aplikasi', 'munculnya', 'kakak'];holaaa vaksin sertifikat muncul aplikasi munculnya kakak;holaaa vaksin sertifikat muncul aplikasi muncul kakak;0
1607;1607;Negatif;@PLindungi  ini bagaimana ya anak saya sudah vaksin 2 kali tapi status di aplikasi nya kok hitam, padahal anak saya alhamduliilah sehat wal afiat, sekarang dia jadi galau ð¥;ini bagaimana ya anak saya sudah vaksin kali tapi status di aplikasi nya kok hitam padahal anak saya alhamduliilah sehat wal afiat sekarang dia jadi galau;['ini', 'bagaimana', 'ya', 'anak', 'saya', 'sudah', 'vaksin', 'kali', 'tapi', 'status', 'di', 'aplikasi', 'nya', 'kok', 'hitam', 'padahal', 'anak', 'saya', 'alhamduliilah', 'sehat', 'wal', 'afiat', 'sekarang', 'dia', 'jadi', 'galau'];['anak', 'vaksin', 'status', 'aplikasi', 'hitam', 'anak', 'alhamduliilah', 'sehat', 'afiat', 'galau'];anak vaksin status aplikasi hitam anak alhamduliilah sehat afiat galau;anak vaksin status aplikasi hitam anak alhamduliilah sehat afiat galau;0
1608;1608;Negatif;@PLindungi saya sudah vaksin ke 2... Bbrp bulan lalu... Sampek detik ini tetep gk ada sertifikat vaksin ke 2 . Udah komplen bolak balik .. urus yg bener lah klo sudah di komplen itu;saya sudah vaksin ke bbrp bulan lalu sampek detik ini tetep gk ada sertifikat vaksin ke udah komplen bolak balik urus yg bener lah klo sudah di komplen itu;['saya', 'sudah', 'vaksin', 'ke', 'bbrp', 'bulan', 'lalu', 'sampek', 'detik', 'ini', 'tetep', 'gk', 'ada', 'sertifikat', 'vaksin', 'ke', 'udah', 'komplen', 'bolak', 'balik', 'urus', 'yg', 'bener', 'lah', 'klo', 'sudah', 'di', 'komplen', 'itu'];['vaksin', 'bbrp', 'sampek', 'detik', 'tetep', 'sertifikat', 'vaksin', 'komplen', 'bolak', 'urus', 'bener', 'komplen'];vaksin beberapa sampai detik tetap sertifikat vaksin komplen bolak urus benar komplen;vaksin beberapa sampai detik tetap sertifikat vaksin komplen bolak urus benar komplen;0
1609;1609;Negatif;@PLindungi Min sertivikat vaksin saya kok belum muncul yaa? Saya vaksin tgl 3 November;min sertivikat vaksin saya kok belum muncul yaa saya vaksin tgl november;['min', 'sertivikat', 'vaksin', 'saya', 'kok', 'belum', 'muncul', 'yaa', 'saya', 'vaksin', 'tgl', 'november'];['sertivikat', 'vaksin', 'muncul', 'vaksin', 'tgl', 'november'];sertivikat vaksin muncul vaksin tanggal november;sertivikat vaksin muncul vaksin tanggal november;0
1610;1610;Negatif;Btw udah coba daftar pake email perusahaan dan dicoba lagi dengan email âgmailââ(karena direkomedasikan pake yg gmail di web regist QR Code PL). Tapi sama aja, ga ada konfirmasi. Plisss mo dukung dgn jalanin prosedur, tp susah bgt @PLindungi @ditpromkes @KemenkesRI;btw udah coba daftar pake email perusahaan dan dicoba lagi dengan email gmailkarena direkomedasikan pake yg gmail di web regist qr code pl tapi sama aja ga ada konfirmasi plisss mo dukung dgn jalanin prosedur tp susah bgt;['btw', 'udah', 'coba', 'daftar', 'pake', 'email', 'perusahaan', 'dan', 'dicoba', 'lagi', 'dengan', 'email', 'gmailkarena', 'direkomedasikan', 'pake', 'yg', 'gmail', 'di', 'web', 'regist', 'qr', 'code', 'pl', 'tapi', 'sama', 'aja', 'ga', 'ada', 'konfirmasi', 'plisss', 'mo', 'dukung', 'dgn', 'jalanin', 'prosedur', 'tp', 'susah', 'bgt'];['coba', 'daftar', 'pake', 'email', 'perusahaan', 'dicoba', 'email', 'gmailkarena', 'direkomedasikan', 'pake', 'gmail', 'web', 'regist', 'qr', 'code', 'konfirmasi', 'plisss', 'dukung', 'jalanin', 'prosedur', 'susah'];coba daftar pakai email perusahaan dicoba email gmailkarena direkomedasikan pakai gmail web regist qr code konfirmasi plisss dukung menjalani prosedur susah;coba daftar pakai email usaha coba email gmailkarena direkomedasikan pakai gmail web regist qr code konfirmasi plisss dukung jalan prosedur susah;0
1611;1611;Negatif;Susah amat ini cuma daftar QR Code @PLindungi . Coba daftar via email, dibales 1 bulan kemudian dengan reply link untuk regist. Oke.. Giliran dicoba link tsb, setelah diisi dapat info bhw akan dapat reply konfirmasi 1 x 24 jam, ini udah mau 3 hari belum ada balesan @ditpromkes;susah amat ini cuma daftar qr code coba daftar via email dibales bulan kemudian dengan reply link untuk regist oke giliran dicoba link tsb setelah diisi dapat info bhw akan dapat reply konfirmasi  jam ini udah mau hari belum ada balesan;['susah', 'amat', 'ini', 'cuma', 'daftar', 'qr', 'code', 'coba', 'daftar', 'via', 'email', 'dibales', 'bulan', 'kemudian', 'dengan', 'reply', 'link', 'untuk', 'regist', 'oke', 'giliran', 'dicoba', 'link', 'tsb', 'setelah', 'diisi', 'dapat', 'info', 'bhw', 'akan', 'dapat', 'reply', 'konfirmasi', 'jam', 'ini', 'udah', 'mau', 'hari', 'belum', 'ada', 'balesan'];['susah', 'daftar', 'qr', 'code', 'coba', 'daftar', 'via', 'email', 'dibales', 'link', 'regist', 'oke', 'giliran', 'dicoba', 'link', 'diisi', 'info', 'bhw', 'konfirmasi', 'jam', 'balesan'];susah daftar qr code coba daftar via email dibales link regist oke giliran dicoba link diisi info bahwa konfirmasi jam balesan;susah daftar qr code coba daftar via email dibales link regist oke gilir coba link isi info bahwa konfirmasi jam balesan;0
1612;1612;Negatif;Malam min, saya sdh vaksin kedua dari tgl 13 Okt, tapi sertifikat vaksin kedua saya di aplikasi keterangannya masih blm tersedia. Saya sdh email CS Pedulilindungi tgl 18 Okt, tp sampai hari ini sertifikat vaksin kedua saya masih blm tersedia jg. Terus gimana ya min? @PLindungi;malam min saya sdh vaksin kedua dari tgl okt tapi sertifikat vaksin kedua saya di aplikasi keterangannya masih blm tersedia saya sdh email cs pedulilindungi tgl okt tp sampai hari ini sertifikat vaksin kedua saya masih blm tersedia jg terus gimana ya min;['malam', 'min', 'saya', 'sdh', 'vaksin', 'kedua', 'dari', 'tgl', 'okt', 'tapi', 'sertifikat', 'vaksin', 'kedua', 'saya', 'di', 'aplikasi', 'keterangannya', 'masih', 'blm', 'tersedia', 'saya', 'sdh', 'email', 'cs', 'pedulilindungi', 'tgl', 'okt', 'tp', 'sampai', 'hari', 'ini', 'sertifikat', 'vaksin', 'kedua', 'saya', 'masih', 'blm', 'tersedia', 'jg', 'terus', 'gimana', 'ya', 'min'];['malam', 'vaksin', 'tgl', 'okt', 'sertifikat', 'vaksin', 'aplikasi', 'keterangannya', 'tersedia', 'email', 'cs', 'pedulilindungi', 'tgl', 'okt', 'sertifikat', 'vaksin', 'tersedia'];malam vaksin tanggal okt sertifikat vaksin aplikasi keterangannya tersedia email cs pedulilindungi tanggal okt sertifikat vaksin tersedia;malam vaksin tanggal okt sertifikat vaksin aplikasi terang sedia email cs pedulilindungi tanggal okt sertifikat vaksin sedia;0
1613;1613;Negatif;@c4ndies @MShelleyneK @PLindungi kak udh bisa blm ya?? soalnya di app ku juga gamuncul, vaksinnya udh dr 2 bulan yg lalu, udh nyoba ke web juga masih ttp gaada tulisannya anda tidak memiliki sertifikat vaksin;kak udh bisa blm ya soalnya di app ku juga gamuncul vaksinnya udh dr bulan yg lalu udh nyoba ke web juga masih ttp gaada tulisannya anda tidak memiliki sertifikat vaksin;['kak', 'udh', 'bisa', 'blm', 'ya', 'soalnya', 'di', 'app', 'ku', 'juga', 'gamuncul', 'vaksinnya', 'udh', 'dr', 'bulan', 'yg', 'lalu', 'udh', 'nyoba', 'ke', 'web', 'juga', 'masih', 'ttp', 'gaada', 'tulisannya', 'anda', 'tidak', 'memiliki', 'sertifikat', 'vaksin'];['udh', 'app', 'ku', 'gamuncul', 'vaksinnya', 'udh', 'udh', 'nyoba', 'web', 'ttp', 'gaada', 'tulisannya', 'memiliki', 'sertifikat', 'vaksin'];sudah app ku gamuncul vaksinnya sudah sudah mencoba web tetap enggak ada tulisannya memiliki sertifikat vaksin;sudah app ku gamuncul vaksin sudah sudah coba web tetap enggak ada tulis milik sertifikat vaksin;0
1614;1614;Negatif;@nzlatte1 @PLindungi Heyy org gila mana bisa kebaca itu akun lu digembok;heyy org gila mana bisa kebaca itu akun lu digembok;['heyy', 'org', 'gila', 'mana', 'bisa', 'kebaca', 'itu', 'akun', 'lu', 'digembok'];['heyy', 'gila', 'kebaca', 'akun', 'digembok'];heyy gila kebaca akun digembok;heyy gila baca akun gembok;0
1615;1615;Negatif;apk peduli lindungi gabisa buat hp yg under 6inch, stuck di awall anjng tolongg @PLindungi;apk peduli lindungi gabisa buat hp yg under inch stuck di awall anjng tolongg;['apk', 'peduli', 'lindungi', 'gabisa', 'buat', 'hp', 'yg', 'under', 'inch', 'stuck', 'di', 'awall', 'anjng', 'tolongg'];['apk', 'peduli', 'lindungi', 'gabisa', 'hp', 'under', 'inch', 'stuck', 'awall', 'anjng', 'tolongg'];apk peduli lindungi enggak bisa hp under inch stuck awall anjng tolongg;apk peduli lindung enggak bisa hp under inch stuck awall anjng tolongg;0
1616;1616;Negatif;@PLindungi apakah email ini valid?  https://t.co/6JuhH6Rkj1;apakah email ini valid;['apakah', 'email', 'ini', 'valid'];['email', 'valid'];email valid;email valid;0
1617;1617;Negatif;@diahuta08854426 @PLindungi Saya sudah DM lewat IG dan di Twitter tapi sampe saat ini belum ada balasan. Saya juga kirim email tapi email pedulilindungi kontak masuk nya penuh. soalnya sertifikat nya mau dicetak karena buat kebutuhan juga gitu. Yang lain ;saya sudah dm lewat ig dan di twitter tapi sampe saat ini belum ada balasan saya juga kirim email tapi email pedulilindungi kontak masuk nya penuh soalnya sertifikat nya mau dicetak karena buat kebutuhan juga gitu yang lain;['saya', 'sudah', 'dm', 'lewat', 'ig', 'dan', 'di', 'twitter', 'tapi', 'sampe', 'saat', 'ini', 'belum', 'ada', 'balasan', 'saya', 'juga', 'kirim', 'email', 'tapi', 'email', 'pedulilindungi', 'kontak', 'masuk', 'nya', 'penuh', 'soalnya', 'sertifikat', 'nya', 'mau', 'dicetak', 'karena', 'buat', 'kebutuhan', 'juga', 'gitu', 'yang', 'lain'];['dm', 'ig', 'twitter', 'sampe', 'balasan', 'kirim', 'email', 'email', 'pedulilindungi', 'kontak', 'penuh', 'sertifikat', 'dicetak', 'kebutuhan'];dm ig twitter sampai balasan kirim email email pedulilindungi kontak penuh sertifikat dicetak kebutuhan;dm ig twitter sampai balas kirim email email pedulilindungi kontak penuh sertifikat cetak butuh;0
1618;1618;Negatif;@PLindungi selamat sore,,tolong admin info nya,anak saya udh faksin yg ke dua,tanggal 8..11..2021,,tapi sampai sekarang sertifikat ya blm kluar..klu faksin yg pertama udh;selamat soretolong admin info nyaanak saya udh faksin yg ke duatanggal tapi sampai sekarang sertifikat ya blm kluarklu faksin yg pertama udh;['selamat', 'soretolong', 'admin', 'info', 'nyaanak', 'saya', 'udh', 'faksin', 'yg', 'ke', 'duatanggal', 'tapi', 'sampai', 'sekarang', 'sertifikat', 'ya', 'blm', 'kluarklu', 'faksin', 'yg', 'pertama', 'udh'];['selamat', 'soretolong', 'admin', 'info', 'nyaanak', 'udh', 'faksin', 'duatanggal', 'sertifikat', 'kluarklu', 'faksin', 'udh'];selamat soretolong admin info nyaanak sudah faksin duatanggal sertifikat kluarklu faksin sudah;selamat soretolong admin info nyaanak sudah faksin duatanggal sertifikat kluarklu faksin sudah;0
1619;1619;Negatif;@dedosixteen @PLindungi sama saya jugasudah claim tetp gak muncul sertifikat 2 nya. min ini kenapa yah ?;sama saya jugasudah claim tetp gak muncul sertifikat nya min ini kenapa yah;['sama', 'saya', 'jugasudah', 'claim', 'tetp', 'gak', 'muncul', 'sertifikat', 'nya', 'min', 'ini', 'kenapa', 'yah'];['jugasudah', 'claim', 'tetp', 'muncul', 'sertifikat'];jugasudah claim tetap muncul sertifikat;jugasudah claim tetap muncul sertifikat;0
1620;1620;Negatif;Sudah lama imil perubahan nik yg tertukar di @PLindungi kok gak diganti2. Nik kakak tertukar dg adiknya. Diakses Yo susah.;sudah lama imil perubahan nik yg tertukar di kok gak diganti nik kakak tertukar dg adiknya diakses yo susah;['sudah', 'lama', 'imil', 'perubahan', 'nik', 'yg', 'tertukar', 'di', 'kok', 'gak', 'diganti', 'nik', 'kakak', 'tertukar', 'dg', 'adiknya', 'diakses', 'yo', 'susah'];['imil', 'perubahan', 'nik', 'tertukar', 'diganti', 'nik', 'kakak', 'tertukar', 'adiknya', 'diakses', 'susah'];imil perubahan nik tertukar diganti nik kakak tertukar adiknya diakses susah;imil ubah nik tukar ganti nik kakak tukar adik akses susah;0
