;Value;tweet;cleaning;tweet_tokens;tweet_stopwords;normalization
1609;Negatif;@plindungi min sertivikat vaksin saya kok belum muncul yaa? saya vaksin tgl 3 november;min sertivikat vaksin saya kok belum muncul yaa saya vaksin tgl november;['min', 'sertivikat', 'vaksin', 'saya', 'kok', 'belum', 'muncul', 'yaa', 'saya', 'vaksin', 'tgl', 'november'];['sertivikat', 'vaksin', 'muncul', 'vaksin', 'tgl', 'november'];sertivikat vaksin muncul vaksin tanggal november
1610;Negatif;btw udah coba daftar pake email perusahaan dan dicoba lagi dengan email âgmailââ(karena direkomedasikan pake yg gmail di web regist qr code pl). tapi sama aja, ga ada konfirmasi. plisss mo dukung dgn jalanin prosedur, tp susah bgt @plindungi @ditpromkes @kemenkesri;btw udah coba daftar pake email perusahaan dan dicoba lagi dengan email gmailkarena direkomedasikan pake yg gmail di web regist qr code pl tapi sama aja ga ada konfirmasi plisss mo dukung dgn jalanin prosedur tp susah bgt;['btw', 'udah', 'coba', 'daftar', 'pake', 'email', 'perusahaan', 'dan', 'dicoba', 'lagi', 'dengan', 'email', 'gmailkarena', 'direkomedasikan', 'pake', 'yg', 'gmail', 'di', 'web', 'regist', 'qr', 'code', 'pl', 'tapi', 'sama', 'aja', 'ga', 'ada', 'konfirmasi', 'plisss', 'mo', 'dukung', 'dgn', 'jalanin', 'prosedur', 'tp', 'susah', 'bgt'];['coba', 'daftar', 'pake', 'email', 'perusahaan', 'dicoba', 'email', 'gmailkarena', 'direkomedasikan', 'pake', 'gmail', 'web', 'regist', 'qr', 'code', 'konfirmasi', 'plisss', 'dukung', 'jalanin', 'prosedur', 'susah'];coba daftar pakai email perusahaan dicoba email gmailkarena direkomedasikan pakai gmail web regist qr code konfirmasi plisss dukung menjalani prosedur susah
1611;Negatif;susah amat ini cuma daftar qr code @plindungi . coba daftar via email, dibales 1 bulan kemudian dengan reply link untuk regist. oke.. giliran dicoba link tsb, setelah diisi dapat info bhw akan dapat reply konfirmasi 1 x 24 jam, ini udah mau 3 hari belum ada balesan @ditpromkes;susah amat ini cuma daftar qr code coba daftar via email dibales bulan kemudian dengan reply link untuk regist oke giliran dicoba link tsb setelah diisi dapat info bhw akan dapat reply konfirmasi  jam ini udah mau hari belum ada balesan;['susah', 'amat', 'ini', 'cuma', 'daftar', 'qr', 'code', 'coba', 'daftar', 'via', 'email', 'dibales', 'bulan', 'kemudian', 'dengan', 'reply', 'link', 'untuk', 'regist', 'oke', 'giliran', 'dicoba', 'link', 'tsb', 'setelah', 'diisi', 'dapat', 'info', 'bhw', 'akan', 'dapat', 'reply', 'konfirmasi', 'jam', 'ini', 'udah', 'mau', 'hari', 'belum', 'ada', 'balesan'];['susah', 'daftar', 'qr', 'code', 'coba', 'daftar', 'via', 'email', 'dibales', 'link', 'regist', 'oke', 'giliran', 'dicoba', 'link', 'diisi', 'info', 'bhw', 'konfirmasi', 'jam', 'balesan'];susah daftar qr code coba daftar via email dibales link regist oke giliran dicoba link diisi info bahwa konfirmasi jam balesan
1612;Negatif;malam min, saya sdh vaksin kedua dari tgl 13 okt, tapi sertifikat vaksin kedua saya di aplikasi keterangannya masih blm tersedia. saya sdh email cs pedulilindungi tgl 18 okt, tp sampai hari ini sertifikat vaksin kedua saya masih blm tersedia jg. terus gimana ya min? @plindungi;malam min saya sdh vaksin kedua dari tgl okt tapi sertifikat vaksin kedua saya di aplikasi keterangannya masih blm tersedia saya sdh email cs pedulilindungi tgl okt tp sampai hari ini sertifikat vaksin kedua saya masih blm tersedia jg terus gimana ya min;['malam', 'min', 'saya', 'sdh', 'vaksin', 'kedua', 'dari', 'tgl', 'okt', 'tapi', 'sertifikat', 'vaksin', 'kedua', 'saya', 'di', 'aplikasi', 'keterangannya', 'masih', 'blm', 'tersedia', 'saya', 'sdh', 'email', 'cs', 'pedulilindungi', 'tgl', 'okt', 'tp', 'sampai', 'hari', 'ini', 'sertifikat', 'vaksin', 'kedua', 'saya', 'masih', 'blm', 'tersedia', 'jg', 'terus', 'gimana', 'ya', 'min'];['malam', 'vaksin', 'tgl', 'okt', 'sertifikat', 'vaksin', 'aplikasi', 'keterangannya', 'tersedia', 'email', 'cs', 'pedulilindungi', 'tgl', 'okt', 'sertifikat', 'vaksin', 'tersedia'];malam vaksin tanggal okt sertifikat vaksin aplikasi keterangannya tersedia email cs pedulilindungi tanggal okt sertifikat vaksin tersedia
1613;Negatif;@c4ndies @mshelleynek @plindungi kak udh bisa blm ya?? soalnya di app ku juga gamuncul, vaksinnya udh dr 2 bulan yg lalu, udh nyoba ke web juga masih ttp gaada tulisannya anda tidak memiliki sertifikat vaksin;kak udh bisa blm ya soalnya di app ku juga gamuncul vaksinnya udh dr bulan yg lalu udh nyoba ke web juga masih ttp gaada tulisannya anda tidak memiliki sertifikat vaksin;['kak', 'udh', 'bisa', 'blm', 'ya', 'soalnya', 'di', 'app', 'ku', 'juga', 'gamuncul', 'vaksinnya', 'udh', 'dr', 'bulan', 'yg', 'lalu', 'udh', 'nyoba', 'ke', 'web', 'juga', 'masih', 'ttp', 'gaada', 'tulisannya', 'anda', 'tidak', 'memiliki', 'sertifikat', 'vaksin'];['udh', 'app', 'ku', 'gamuncul', 'vaksinnya', 'udh', 'udh', 'nyoba', 'web', 'ttp', 'gaada', 'tulisannya', 'memiliki', 'sertifikat', 'vaksin'];sudah app ku gamuncul vaksinnya sudah sudah mencoba web tetap enggak ada tulisannya memiliki sertifikat vaksin
1614;Negatif;@nzlatte1 @plindungi heyy org gila mana bisa kebaca itu akun lu digembok;heyy org gila mana bisa kebaca itu akun lu digembok;['heyy', 'org', 'gila', 'mana', 'bisa', 'kebaca', 'itu', 'akun', 'lu', 'digembok'];['heyy', 'gila', 'kebaca', 'akun', 'digembok'];heyy gila kebaca akun digembok
1615;Negatif;apk peduli lindungi gabisa buat hp yg under 6inch, stuck di awall anjng tolongg @plindungi;apk peduli lindungi gabisa buat hp yg under inch stuck di awall anjng tolongg;['apk', 'peduli', 'lindungi', 'gabisa', 'buat', 'hp', 'yg', 'under', 'inch', 'stuck', 'di', 'awall', 'anjng', 'tolongg'];['apk', 'peduli', 'lindungi', 'gabisa', 'hp', 'under', 'inch', 'stuck', 'awall', 'anjng', 'tolongg'];apk peduli lindungi enggak bisa hp under inch stuck awall anjng tolongg
1616;Negatif;@plindungi apakah email ini valid?  https://t.co/6juhh6rkj1;apakah email ini valid;['apakah', 'email', 'ini', 'valid'];['email', 'valid'];email valid
1617;Negatif;@diahuta08854426 @plindungi saya sudah dm lewat ig dan di twitter tapi sampe saat ini belum ada balasan. saya juga kirim email tapi email pedulilindungi kontak masuk nya penuh. soalnya sertifikat nya mau dicetak karena buat kebutuhan juga gitu. yang lain ;saya sudah dm lewat ig dan di twitter tapi sampe saat ini belum ada balasan saya juga kirim email tapi email pedulilindungi kontak masuk nya penuh soalnya sertifikat nya mau dicetak karena buat kebutuhan juga gitu yang lain;['saya', 'sudah', 'dm', 'lewat', 'ig', 'dan', 'di', 'twitter', 'tapi', 'sampe', 'saat', 'ini', 'belum', 'ada', 'balasan', 'saya', 'juga', 'kirim', 'email', 'tapi', 'email', 'pedulilindungi', 'kontak', 'masuk', 'nya', 'penuh', 'soalnya', 'sertifikat', 'nya', 'mau', 'dicetak', 'karena', 'buat', 'kebutuhan', 'juga', 'gitu', 'yang', 'lain'];['dm', 'ig', 'twitter', 'sampe', 'balasan', 'kirim', 'email', 'email', 'pedulilindungi', 'kontak', 'penuh', 'sertifikat', 'dicetak', 'kebutuhan'];dm ig twitter sampai balasan kirim email email pedulilindungi kontak penuh sertifikat dicetak kebutuhan
1618;Negatif;@plindungi selamat sore,,tolong admin info nya,anak saya udh faksin yg ke dua,tanggal 8..11..2021,,tapi sampai sekarang sertifikat ya blm kluar..klu faksin yg pertama udh;selamat soretolong admin info nyaanak saya udh faksin yg ke duatanggal tapi sampai sekarang sertifikat ya blm kluarklu faksin yg pertama udh;['selamat', 'soretolong', 'admin', 'info', 'nyaanak', 'saya', 'udh', 'faksin', 'yg', 'ke', 'duatanggal', 'tapi', 'sampai', 'sekarang', 'sertifikat', 'ya', 'blm', 'kluarklu', 'faksin', 'yg', 'pertama', 'udh'];['selamat', 'soretolong', 'admin', 'info', 'nyaanak', 'udh', 'faksin', 'duatanggal', 'sertifikat', 'kluarklu', 'faksin', 'udh'];selamat soretolong admin info nyaanak sudah faksin duatanggal sertifikat kluarklu faksin sudah
1619;Negatif;@dedosixteen @plindungi sama saya jugasudah claim tetp gak muncul sertifikat 2 nya. min ini kenapa yah ?;sama saya jugasudah claim tetp gak muncul sertifikat nya min ini kenapa yah;['sama', 'saya', 'jugasudah', 'claim', 'tetp', 'gak', 'muncul', 'sertifikat', 'nya', 'min', 'ini', 'kenapa', 'yah'];['jugasudah', 'claim', 'tetp', 'muncul', 'sertifikat'];jugasudah claim tetap muncul sertifikat
1620;Negatif;sudah lama imil perubahan nik yg tertukar di @plindungi kok gak diganti2. nik kakak tertukar dg adiknya. diakses yo susah.;sudah lama imil perubahan nik yg tertukar di kok gak diganti nik kakak tertukar dg adiknya diakses yo susah;['sudah', 'lama', 'imil', 'perubahan', 'nik', 'yg', 'tertukar', 'di', 'kok', 'gak', 'diganti', 'nik', 'kakak', 'tertukar', 'dg', 'adiknya', 'diakses', 'yo', 'susah'];['imil', 'perubahan', 'nik', 'tertukar', 'diganti', 'nik', 'kakak', 'tertukar', 'adiknya', 'diakses', 'susah'];imil perubahan nik tertukar diganti nik kakak tertukar adiknya diakses susah
1621;Negatif;@plindungi hallo admin.  saya mau download sertifikat vaksin dari aplikasi kenapa gak bisa? padahal data yg dimasukkan sudah benar semua. mohon bantuannya claim sertifikat dong. makasih  https://t.co/mv5fhpt6ke;hallo admin saya mau download sertifikat vaksin dari aplikasi kenapa gak bisa padahal data yg dimasukkan sudah benar semua mohon bantuannya claim sertifikat dong makasih;['hallo', 'admin', 'saya', 'mau', 'download', 'sertifikat', 'vaksin', 'dari', 'aplikasi', 'kenapa', 'gak', 'bisa', 'padahal', 'data', 'yg', 'dimasukkan', 'sudah', 'benar', 'semua', 'mohon', 'bantuannya', 'claim', 'sertifikat', 'dong', 'makasih'];['admin', 'download', 'sertifikat', 'vaksin', 'aplikasi', 'data', 'dimasukkan', 'bantuannya', 'claim', 'sertifikat', 'makasih'];admin download sertifikat vaksin aplikasi data dimasukkan bantuannya claim sertifikat terima kasih
1622;Negatif;@plindungi ini akun aktif gak ya;ini akun aktif gak ya;['ini', 'akun', 'aktif', 'gak', 'ya'];['akun', 'aktif'];akun aktif
1623;Negatif;@plindungi anak sdh divaksin kedua awal agustus lalu dg provider @divhumas_polri smp skrg sertifikat ga beres2. sdh email peduli, ksh data, ga ada respon, telp juga sibuk terus. gimana ini klu mo ada keperluan?;anak sdh divaksin kedua awal agustus lalu dg provider polri smp skrg sertifikat ga beres sdh email peduli ksh data ga ada respon telp juga sibuk terus gimana ini klu mo ada keperluan;['anak', 'sdh', 'divaksin', 'kedua', 'awal', 'agustus', 'lalu', 'dg', 'provider', 'polri', 'smp', 'skrg', 'sertifikat', 'ga', 'beres', 'sdh', 'email', 'peduli', 'ksh', 'data', 'ga', 'ada', 'respon', 'telp', 'juga', 'sibuk', 'terus', 'gimana', 'ini', 'klu', 'mo', 'ada', 'keperluan'];['anak', 'divaksin', 'agustus', 'provider', 'polri', 'smp', 'sertifikat', 'beres', 'email', 'peduli', 'data', 'respon', 'telp', 'sibuk', 'keperluan'];anak divaksin agustus provider polri sampai sertifikat beres email peduli data respon telp sibuk keperluan
1624;Negatif;@plindungi  halo min, kemarin tanggal 11 november saya sudah vaksin di santa ursula lapangan banteng. vaksin yang kedua sinovac. kok sertifikatnya belom muncul yah. tolong dibantu;halo min kemarin tanggal november saya sudah vaksin di santa ursula lapangan banteng vaksin yang kedua sinovac kok sertifikatnya belom muncul yah tolong dibantu;['halo', 'min', 'kemarin', 'tanggal', 'november', 'saya', 'sudah', 'vaksin', 'di', 'santa', 'ursula', 'lapangan', 'banteng', 'vaksin', 'yang', 'kedua', 'sinovac', 'kok', 'sertifikatnya', 'belom', 'muncul', 'yah', 'tolong', 'dibantu'];['kemarin', 'tanggal', 'november', 'vaksin', 'santa', 'ursula', 'lapangan', 'banteng', 'vaksin', 'sinovac', 'sertifikatnya', 'belom', 'muncul', 'tolong', 'dibantu'];kemarin tanggal november vaksin santa ursula lapangan banteng vaksin sinovac sertifikatnya belum muncul tolong dibantu
1625;Negatif;@plindungi aneh banget aplikasi. hari pertama kena contact tracing langsung hitam, padahal diperiksa antigen negatif, 3 hr selanjutnya pcr negatif, masih hitam &amp;aneh banget aplikasi hari pertama kena contact tracing langsung hitam padahal diperiksa antigen negatif hr selanjutnya pcr negatif masih hitam amp;['aneh', 'banget', 'aplikasi', 'hari', 'pertama', 'kena', 'contact', 'tracing', 'langsung', 'hitam', 'padahal', 'diperiksa', 'antigen', 'negatif', 'hr', 'selanjutnya', 'pcr', 'negatif', 'masih', 'hitam', 'amp'];['aneh', 'banget', 'aplikasi', 'contact', 'tracing', 'hitam', 'diperiksa', 'antigen', 'negatif', 'pcr', 'negatif', 'hitam'];aneh banget aplikasi contact tracing hitam diperiksa antigen negatif pcr negatif hitam
1626;Negatif;hallo admin @plindungi adik saya sudah vaksin sejak tanggal 1 november kok sertifikatnya belum keluar juga ya di web? mohon bantuannya ð;hallo admin adik saya sudah vaksin sejak tanggal november kok sertifikatnya belum keluar juga ya di web mohon bantuannya;['hallo', 'admin', 'adik', 'saya', 'sudah', 'vaksin', 'sejak', 'tanggal', 'november', 'kok', 'sertifikatnya', 'belum', 'keluar', 'juga', 'ya', 'di', 'web', 'mohon', 'bantuannya'];['admin', 'adik', 'vaksin', 'tanggal', 'november', 'sertifikatnya', 'web', 'bantuannya'];admin adik vaksin tanggal november sertifikatnya web bantuannya
1627;Negatif;@plindungi tolong cek dm yah, saya ada keluhan mengenai status vaksinasi sudah dm dari pagi tidak ada respon. thx;tolong cek dm yah saya ada keluhan mengenai status vaksinasi sudah dm dari pagi tidak ada respon thx;['tolong', 'cek', 'dm', 'yah', 'saya', 'ada', 'keluhan', 'mengenai', 'status', 'vaksinasi', 'sudah', 'dm', 'dari', 'pagi', 'tidak', 'ada', 'respon', 'thx'];['tolong', 'cek', 'dm', 'keluhan', 'status', 'vaksinasi', 'dm', 'pagi', 'respon', 'thx'];tolong cek dm keluhan status vaksinasi dm pagi respon thx
1628;Negatif;@alfanrahadi @plindungi @pedulilindungi udah coba ke whatsapp-nya tapi robot gini yang jawab. tapi terima kasih alfan atas infonya hahaha;udah coba ke whatsappnya tapi robot gini yang jawab tapi terima kasih alfan atas infonya hahaha;['udah', 'coba', 'ke', 'whatsappnya', 'tapi', 'robot', 'gini', 'yang', 'jawab', 'tapi', 'terima', 'kasih', 'alfan', 'atas', 'infonya', 'hahaha'];['coba', 'whatsappnya', 'robot', 'gini', 'terima', 'kasih', 'alfan', 'infonya', 'hahaha'];coba whatsappnya robot begini terima kasih alfan infonya hahaha
1629;Negatif;@arshann @plindungi @pedulilindungi yah :(;yah;['yah'];[];
1630;Negatif;@alfanrahadi @plindungi @pedulilindungi haha ape tuh 2 akun itu ga aktif ð;haha ape tuh akun itu ga aktif;['haha', 'ape', 'tuh', 'akun', 'itu', 'ga', 'aktif'];['ape', 'akun', 'aktif'];apa akun aktif
1631;Negatif;@crstnifly @plindungi halo kak udah bisa belom? aku mau daftafin punya om aku juga kayak gini ð;halo kak udah bisa belom aku mau daftafin punya om aku juga kayak gini;['halo', 'kak', 'udah', 'bisa', 'belom', 'aku', 'mau', 'daftafin', 'punya', 'om', 'aku', 'juga', 'kayak', 'gini'];['belom', 'daftafin', 'gini'];belum daftafin begini
1632;Negatif;min, input hasil antigen/pcr di aplikasi @plindungi apa bnr lg error? saya tes kmrn sore blm msk di aplikasinya. kata kliniknya lg error nasional..;min input hasil antigenpcr di aplikasi apa bnr lg error saya tes kmrn sore blm msk di aplikasinya kata kliniknya lg error nasional;['min', 'input', 'hasil', 'antigenpcr', 'di', 'aplikasi', 'apa', 'bnr', 'lg', 'error', 'saya', 'tes', 'kmrn', 'sore', 'blm', 'msk', 'di', 'aplikasinya', 'kata', 'kliniknya', 'lg', 'error', 'nasional'];['input', 'hasil', 'antigenpcr', 'aplikasi', 'bnr', 'error', 'tes', 'kmrn', 'sore', 'msk', 'aplikasinya', 'kliniknya', 'error', 'nasional'];input hasil antigenpcr aplikasi benar error tes kemarin sore masuk aplikasinya kliniknya error nasional
1633;Negatif;@plindungi saya sudah vaksin, tapi status aplikasi peduli lindungi saya masih merah. gmana tuh min?;saya sudah vaksin tapi status aplikasi peduli lindungi saya masih merah gmana tuh min;['saya', 'sudah', 'vaksin', 'tapi', 'status', 'aplikasi', 'peduli', 'lindungi', 'saya', 'masih', 'merah', 'gmana', 'tuh', 'min'];['vaksin', 'status', 'aplikasi', 'peduli', 'lindungi', 'merah', 'gmana'];vaksin status aplikasi peduli lindungi merah bagaimana
1634;Negatif;@ucancallmedella @plindungi iya sebel, padahal kan ada emailnya ya. terus kalau ngaduin via telp pasti nanti minta ktp dan data lainnya kan. kirim ke email juga ujung ujungnya huft;iya sebel padahal kan ada emailnya ya terus kalau ngaduin via telp pasti nanti minta ktp dan data lainnya kan kirim ke email juga ujung ujungnya huft;['iya', 'sebel', 'padahal', 'kan', 'ada', 'emailnya', 'ya', 'terus', 'kalau', 'ngaduin', 'via', 'telp', 'pasti', 'nanti', 'minta', 'ktp', 'dan', 'data', 'lainnya', 'kan', 'kirim', 'ke', 'email', 'juga', 'ujung', 'ujungnya', 'huft'];['sebel', 'emailnya', 'ngaduin', 'via', 'telp', 'ktp', 'data', 'kirim', 'email', 'ujung', 'ujungnya', 'huft'];sebel emailnya ngaduin via telp ktp data kirim email ujung ujungnya huft
1635;Negatif;gimana ni @plindungi masa opor opor pelayanannya, kan sudah di email dan sudah di kasih data dirinya  https://t.co/ehufbhsnlr;gimana ni masa opor opor pelayanannya kan sudah di email dan sudah di kasih data dirinya;['gimana', 'ni', 'masa', 'opor', 'opor', 'pelayanannya', 'kan', 'sudah', 'di', 'email', 'dan', 'sudah', 'di', 'kasih', 'data', 'dirinya'];['opor', 'opor', 'pelayanannya', 'email', 'kasih', 'data'];opor opor pelayanannya email kasih data
1636;Negatif;@ssf015 @plindungi maap baru reply, iya sudah. tp kendala yang sama muncul di hp mbak saya, samsung ð;maap baru reply iya sudah tp kendala yang sama muncul di hp mbak saya samsung;['maap', 'baru', 'reply', 'iya', 'sudah', 'tp', 'kendala', 'yang', 'sama', 'muncul', 'di', 'hp', 'mbak', 'saya', 'samsung'];['maap', 'kendala', 'muncul', 'hp', 'mbak', 'samsung'];maaf kendala muncul hp mbak samsung
1637;Negatif;mau login app peduli lindungi kok ga bisa ngirim kode otp baik via sms maupun email? kenapa ini ta @plindungi @pedulilindungi;mau login app peduli lindungi kok ga bisa ngirim kode otp baik via sms maupun email kenapa ini ta;['mau', 'login', 'app', 'peduli', 'lindungi', 'kok', 'ga', 'bisa', 'ngirim', 'kode', 'otp', 'baik', 'via', 'sms', 'maupun', 'email', 'kenapa', 'ini', 'ta'];['login', 'app', 'peduli', 'lindungi', 'ngirim', 'kode', 'otp', 'via', 'sms', 'email'];login app peduli lindungi mengirim kode otp via sms email
1638;Negatif;@plindungi data gua di pake orang bangsat lu nego atas nama nik gua anjg;data gua di pake orang bangsat lu nego atas nama nik gua anjg;['data', 'gua', 'di', 'pake', 'orang', 'bangsat', 'lu', 'nego', 'atas', 'nama', 'nik', 'gua', 'anjg'];['data', 'gua', 'pake', 'bangsat', 'nego', 'nama', 'nik', 'gua', 'anjg'];data gua pakai bangsat nego nama nik gua anjg
1639;Negatif;ternyata tidak mudah menjadi warga negara yang baik. maksud hati menuruti aturan pemerintah, apa daya terbentur mekanisme yang entah lah.... @plindungi @pedulilindungi  https://t.co/9uqzferkyu;ternyata tidak mudah menjadi warga negara yang baik maksud hati menuruti aturan pemerintah apa daya terbentur mekanisme yang entah lah;['ternyata', 'tidak', 'mudah', 'menjadi', 'warga', 'negara', 'yang', 'baik', 'maksud', 'hati', 'menuruti', 'aturan', 'pemerintah', 'apa', 'daya', 'terbentur', 'mekanisme', 'yang', 'entah', 'lah'];['mudah', 'warga', 'negara', 'hati', 'menuruti', 'aturan', 'pemerintah', 'daya', 'terbentur', 'mekanisme'];mudah warga negara hati menuruti aturan pemerintah daya terbentur mekanisme
1640;Negatif;@plindungi sertifikat vaksin yang ke 2 belum muncul atas nama  yanti puspita sari no. hp. 085775850753;sertifikat vaksin yang ke belum muncul atas nama yanti puspita sari no hp;['sertifikat', 'vaksin', 'yang', 'ke', 'belum', 'muncul', 'atas', 'nama', 'yanti', 'puspita', 'sari', 'no', 'hp'];['sertifikat', 'vaksin', 'muncul', 'nama', 'yanti', 'puspita', 'sari', 'hp'];sertifikat vaksin muncul nama yanti puspita sari hp
1641;Negatif;@plindungi acara scan qr code aplikasi pedulilindungi (pl) di tempat2 keramaian memiliki celah penyalahgunaan qr code seseorang oleh seseorang lain. dimana scan tersebut tak ada konfirmasi dari data lain-(ktp) yg mana adlh benar orang yg memiliki data yg ;acara scan qr code aplikasi pedulilindungi pl di tempat keramaian memiliki celah penyalahgunaan qr code seseorang oleh seseorang lain dimana scan tersebut tak ada konfirmasi dari data lainktp yg mana adlh benar orang yg memiliki data yg;['acara', 'scan', 'qr', 'code', 'aplikasi', 'pedulilindungi', 'pl', 'di', 'tempat', 'keramaian', 'memiliki', 'celah', 'penyalahgunaan', 'qr', 'code', 'seseorang', 'oleh', 'seseorang', 'lain', 'dimana', 'scan', 'tersebut', 'tak', 'ada', 'konfirmasi', 'dari', 'data', 'lainktp', 'yg', 'mana', 'adlh', 'benar', 'orang', 'yg', 'memiliki', 'data', 'yg'];['acara', 'scan', 'qr', 'code', 'aplikasi', 'pedulilindungi', 'keramaian', 'memiliki', 'celah', 'penyalahgunaan', 'qr', 'code', 'dimana', 'scan', 'konfirmasi', 'data', 'lainktp', 'adlh', 'memiliki', 'data'];acara scan qr code aplikasi pedulilindungi keramaian memiliki celah penyalahgunaan qr code dimana scan konfirmasi data lainktp adalah memiliki data
