Value;tweet
Negatif;@PLindungi min.. untuk yg vaksin Johnson&amp
Negatif;@PLindungi @logicpoto Min @PLindungi... Masa' gini mulu... Sampai kapan saya nunggu.nya??  Orang lain yg pakai data saya, malah saya yang d bikin ribet...  https://t.co/rXWF8MChIz
Negatif;@bonooyaa kasusnya sama kaya org tua aku. tolong dijawab dong @PLindungi
Negatif;@PLindungi halo admin kalau sertifikat vaksin tidak keluar sampai saat ini bagaimana ya sudah 2 bulan setelah vaksin ke 2
Negatif;Halo @PLindungi saya sudah 2x vaksin tapi kenapa status masih vaksin pertama dan warna kuning? Tolong min terima kasih.  https://t.co/EooOgCoLql
Negatif;@PLindungi min, saya udh vaksin dosis pertama, sertifikat jga udh terbit di app. Tp kok status warna nya masih tetap merah ya?? Help
Negatif;@PLindungi min, saya udh vaksin. Sertifikat mya jga udh terbit. Tp kenapa status warna nya masih merah yaa?? Help
Negatif;@anissajuliyana @PLindungi Di aplikasi skrg dosis pertamanya udah berubah belum kaak?
Negatif;@PLindungi min kalau mau ganti nomor yg terdaftar vaksin bagaimana ya? Soalnya nomor sudah tidak aktif. Bantuin min
Negatif;Ga ngerti lagi kalau udah gini, udah 2 kali coba ttp gini. Datanya benar semua padahal. Cc. @KemenkesRI @PLindungi  https://t.co/yhnHHg8TlW
Negatif;@PLindungi Smpai kpan min @PLindungi, saya hrs menunggu utk perubahan data saya? lokasi vaksin, nama vaksin &amp
Negatif;dear @PLindungi mohon bantuan informasinya apabila saya ada keluhan harus menghubungi siapa????? tolong bantuuu.. terima kasih
Negatif;@PLindungi min kok gabisa login?stuck disitu trusss hdh  https://t.co/MUPq6w1x6x
Negatif;Negara lain mengalami Gelombang Kovid ke 3 , bagaimana dgn Indonesia @kemenkes @kemenkomarves @detikcom ?  bagaimana disiplin rakyat utk Prokes Kovid ? @PLindungi @RadioElshinta
Negatif;@PLindungi holaaa. Saya sudah vaksin kedua beberapa hari lalu. , tapi sertifikat belum muncul di aplikasi. kapan munculnya Kakak??
Negatif;@PLindungi  ini bagaimana ya anak saya sudah vaksin 2 kali tapi status di aplikasi nya kok hitam, padahal anak saya alhamduliilah sehat wal afiat, sekarang dia jadi galau 😥
Negatif;@PLindungi saya sudah vaksin ke 2... Bbrp bulan lalu... Sampek detik ini tetep gk ada sertifikat vaksin ke 2 . Udah komplen bolak balik .. urus yg bener lah klo sudah di komplen itu
Negatif;@PLindungi Min sertivikat vaksin saya kok belum muncul yaa? Saya vaksin tgl 3 November
Negatif;Btw udah coba daftar pake email perusahaan dan dicoba lagi dengan email “gmail”’(karena direkomedasikan pake yg gmail di web regist QR Code PL). Tapi sama aja, ga ada konfirmasi. Plisss mo dukung dgn jalanin prosedur, tp susah bgt @PLindungi @ditpromkes @KemenkesRI
Negatif;Susah amat ini cuma daftar QR Code @PLindungi . Coba daftar via email, dibales 1 bulan kemudian dengan reply link untuk regist. Oke.. Giliran dicoba link tsb, setelah diisi dapat info bhw akan dapat reply konfirmasi 1 x 24 jam, ini udah mau 3 hari belum ada balesan @ditpromkes
Negatif;Malam min, saya sdh vaksin kedua dari tgl 13 Okt, tapi sertifikat vaksin kedua saya di aplikasi keterangannya masih blm tersedia. Saya sdh email CS Pedulilindungi tgl 18 Okt, tp sampai hari ini sertifikat vaksin kedua saya masih blm tersedia jg. Terus gimana ya min? @PLindungi
Negatif;@c4ndies @MShelleyneK @PLindungi kak udh bisa blm ya?? soalnya di app ku juga gamuncul, vaksinnya udh dr 2 bulan yg lalu, udh nyoba ke web juga masih ttp gaada tulisannya anda tidak memiliki sertifikat vaksin
Negatif;@nzlatte1 @PLindungi Heyy org gila mana bisa kebaca itu akun lu digembok
Negatif;apk peduli lindungi gabisa buat hp yg under 6inch, stuck di awall anjng tolongg @PLindungi
Negatif;@PLindungi apakah email ini valid?  https://t.co/6JuhH6Rkj1
Negatif;@diahuta08854426 @PLindungi Saya sudah DM lewat IG dan di Twitter tapi sampe saat ini belum ada balasan. Saya juga kirim email tapi email pedulilindungi kontak masuk nya penuh. soalnya sertifikat nya mau dicetak karena buat kebutuhan juga gitu. Yang lain 
Negatif;@PLindungi selamat sore,,tolong admin info nya,anak saya udh faksin yg ke dua,tanggal 8..11..2021,,tapi sampai sekarang sertifikat ya blm kluar..klu faksin yg pertama udh
Negatif;@dedosixteen @PLindungi sama saya jugasudah claim tetp gak muncul sertifikat 2 nya. min ini kenapa yah ?
Negatif;Sudah lama imil perubahan nik yg tertukar di @PLindungi kok gak diganti2. Nik kakak tertukar dg adiknya. Diakses Yo susah.
Negatif;@PLindungi hallo admin.  Saya mau download sertifikat vaksin dari aplikasi kenapa gak bisa? Padahal data yg dimasukkan sudah benar semua. Mohon bantuannya claim sertifikat dong. Makasih  https://t.co/Mv5fHpT6kE
Negatif;@PLindungi ini akun aktif gak ya
Negatif;@PLindungi anak sdh divaksin kedua awal Agustus lalu dg provider @DivHumas_Polri smp skrg sertifikat ga beres2. Sdh email peduli, ksh data, ga ada respon, telp juga sibuk terus. Gimana ini klu mo ada keperluan?
Negatif;@PLindungi  Halo min, kemarin tanggal 11 november saya sudah vaksin di santa ursula lapangan banteng. vaksin yang kedua sinovac. kok sertifikatnya belom muncul yah. tolong dibantu
Negatif;@PLindungi aneh banget aplikasi. Hari pertama kena contact tracing langsung hitam, padahal diperiksa antigen negatif, 3 hr selanjutnya PCR negatif, masih hitam &amp
Negatif;Hallo admin @PLindungi adik saya sudah vaksin sejak tanggal 1 november kok sertifikatnya belum keluar juga ya di web? Mohon bantuannya 🙏
Negatif;@PLindungi tolong cek DM yah, saya ada keluhan mengenai Status Vaksinasi sudah DM dari pagi tidak ada respon. Thx
Negatif;@alfanrahadi @PLindungi @pedulilindungi Udah coba ke whatsapp-nya tapi robot gini yang jawab. Tapi terima kasih Alfan atas infonya hahaha
Negatif;@arshann @PLindungi @pedulilindungi yah :(
Negatif;@alfanrahadi @PLindungi @pedulilindungi Haha ape tuh 2 akun itu ga aktif 😅
Negatif;@crstnifly @PLindungi Halo kak udah bisa belom? Aku mau daftafin punya om aku juga kayak gini 😔
Negatif;Min, input hasil antigen/pcr di aplikasi @PLindungi apa bnr lg error? Saya tes kmrn sore blm msk di aplikasinya. Kata kliniknya lg error nasional..
Negatif;@PLindungi saya sudah vaksin, tapi status aplikasi peduli lindungi saya masih merah. Gmana tuh min?
Negatif;@ucancallmedella @PLindungi Iya sebel, padahal kan ada emailnya ya. Terus kalau ngaduin via telp pasti nanti minta ktp dan data lainnya kan. Kirim ke email juga ujung ujungnya huft
Negatif;Gimana ni @PLindungi masa opor opor pelayanannya, kan sudah di email dan sudah di kasih data dirinya  https://t.co/eHufBHSNLr
Negatif;@SSF015 @PLindungi Maap baru reply, iya sudah. Tp kendala yang sama muncul di hp mbak saya, samsung 😅
Negatif;mau login app peduli lindungi kok ga bisa ngirim kode otp baik via sms maupun email? kenapa ini ta @PLindungi @pedulilindungi
Negatif;@PLindungi data gua di pake orang bangsat lu nego atas nama nik gua anjg
Negatif;Ternyata tidak mudah menjadi warga negara yang baik. Maksud hati menuruti aturan pemerintah, apa daya terbentur mekanisme yang entah lah.... @PLindungi @pedulilindungi  https://t.co/9uQZFErkYU
Negatif;@PLindungi sertifikat vaksin yang ke 2 belum muncul Atas nama  Yanti puspita sari No. HP. 085775850753
Negatif;@PLindungi Acara scan QR code aplikasi PeduliLindungi (PL) di tempat2 keramaian memiliki celah penyalahgunaan QR code seseorang oleh seseorang lain. Dimana scan tersebut tak ada konfirmasi dari data lain-(KTP) yg mana adlh benar orang yg memiliki data yg 
Negatif;@arshann heah. hm ga tau lagi kalo ini. harus komplain via email yang slow response. atau ga komplain via twitter ya @PLindungi @pedulilindungi
Negatif;Payah nih aplikasi @PLindungi  masa di aplikasinya udah ada sertifikat fucksin ke 2 nya tapi status fucksin gw masih yellow. Udah 2 hari jg 🤣🤣🤣  https://t.co/HteP0jso6e
Negatif;"@PLindungi min kalo no hp saat daftar vaksin dan dapat sms juga dengan no itu, tapi waktu unduh sertifikat log in pakai no itu kok ""user not found"" ????? Mohon solusinya"
Negatif;@PLindungi bingung aku teh bapak udah meninggal 3 April 2021, eh tanggal 20 Oktober ada info baru ikut vaksin pertama. SMS masuk ke no hpnya, datanya betul. Udah email ke plindungi gak ada balasan 🙂 #Vaksin #pertanyaanvaksin #vaksinasiturunkancovid #va
Negatif;@PLindungi  ini aplikasi cuma stuck di sini doang min.. ? gak bisa next gk bisa lanjut.  https://t.co/yrCcOe3TjE
Negatif;@PLindungi admin, tolong cek dm dong. Capek banget nunggu sertif udah sebulan lebih gak keluar.
Negatif;@PLindungi halo min.. sertifikat vaksin dr vaksin tgl 1 september ga muncul2. sudah coba email tapi ga bisa. tolong min...
Negatif;@PLindungi Sore Pak mohon bantuannya saya mau vaksin ke-1 tapi tidak bisa karena No NIK saya sudah dipake orang buat vaksin. Mohon informasi dan bantuannya pak. Terima kasih
Negatif;@PLindungi Sore pak saya mau nanya saya mau vaksin ke-1 karena bln 7 saya baru sembuh dr Covid. Tapi begitu saya mau vaksib ke-1 No NIK saya dipakai orang. Padahal saya belom menerima vaksin sama sekali. Tolong dibantu solusinya supaya saya bisa menerima 
Negatif;@115Smrtn @PLindungi Belum juga kak. Gatau ini gimana ya...
Negatif;gila beneran emosi banget data orangtua dipake orang lain buat vaksin sedangkan aslinya mereka belom vaksin tapi di data udah vaksin, tanggung jawab dong datanya disalahgunakan begini @PLindungi
Negatif;@davenitions 🤣🤣 soal nya ada badge nya... masak @PLindungi badge vaksin dan uda kena ?
Negatif;@diahuta08854426 @PLindungi Gimana kak sudah nemu solusinya? Saya juga sama kayak gitu sampe sekarang belum nemu solusinya
Negatif;@PLindungi Apa akan jadi bermasalah kalau data vaksinnya bergabung karena menggunakan 1 nomor hp? Thanks
Negatif;@PLindungi Cara komplain no.ktp dipakai orang lain gmn ya? PihakRS ga bisa input data ortu saya krn niknya dipake orang ga bertanggung jawab.
Negatif;@PLindungi Aku udah vaksin dosis pertama tapi pas mau cek di apk gagal terus katanya nama sama nik harus sesuai ktp tapi aku cek ulang2 ttep ga bisa . Ada yg punya solusi ga nih?  Gk bakal punya sertifikat dong .  Terus masih bisa vaksin dosis ke dua gak 
Negatif;@PLindungi halo min serius kesel bgt saya sama vaksin tuh. Waktu vaksin pertama gk dapet sertifikat nya, padahal udah coba hubungi sana sini pihak yg terkait dan pas vaksin dosis ke 2 sertifikat nya malah pindah ke dosis pertama Akhirnya sampai sekarang i
Negatif;@muhamadirwan7 @PLindungi Saya jga udah nyoba..hasilnya nihil
Negatif;@PLindungi Mengapa sertifikat saya gak ada,padahal sudah vaksin dosis satu dan dua
Negatif;@PLindungi Halo. Jadi kalau udah gini, nggak ada cara buat akses lewat akun sendiri lagi ya? Sayang banget.
Negatif;@PLindungi halo admin,ini mau ngisi ehac gimana yh..error gini. Vehicle type udh diubah ke airplane malah balik lg ke car.cape deh ngetik mulu 😌
Negatif;@ilham_bayu89 @PLindungi Nomer, kenape emang?
Negatif;@diterpatopan @PLindungi Lu daptarin pake email ape pake nomer hape?
Negatif;@PLindungi saya sudah vaksin tapi kok sertivikat vaksinnya gk bisa di buka ya ?  https://t.co/FqbeO2tFk4
Negatif;@mutia89276975 @PLindungi Sama saya juga. Data pertama belum di input. Faskes nya siapa ya?
Negatif;@PLindungi apa bisa 1 email untuk lebih dari 1 orang vaksin??
Negatif;@PLindungi saya buka apk, mentok disini. Solusinya bagaimana?  https://t.co/SE73wZ3F4g
Negatif;Ini gimana cara aksesnya? Kok ga ada tombol oke ato accept? Lupa kasih? @PLindungi  https://t.co/h4krmqEFuf
Negatif;@PLindungi gak beres lu
Negatif;@PLindungi min untuk yg tidak terdaftar gmn ya? Saya cek orangtua saya nik dan nama tidak ditemukan
Negatif;@hil0coklat @PLindungi maap kakk br jawab 😭😭, kebetulan udah dan kemarin dah dosis ke 2 jadi ijo, kalo blm coba email ke sertifikat@pedulilindungi.id kak, moga2 tmpat kk udah ganti juga warnanyaa
Negatif;@PLindungi Baru tadi kaget liat sms sertifikat vaksin punya orang nyasar ke nomor hp ku, padahal aku sudah lama di vaksin  https://t.co/XpjOX51v4h
Negatif;@PLindungi hi admin,mau tanya dong jika status di perduli lindungi Hitam itu gmn ya??padahal sama sekali tidak covid atau ada kontak dengan orang yg positif covid,gmn caranya mau merybah status Hitam ya?
Negatif;@PLindungi Uy udah vaksin kedua 2 bulan lalu masih belom muncul nih sertifikat vaksin nye..
Negatif;Bang ini mau daftar vaksin kedua buat bokap kenapa muter2 mulu sih? @PLindungi  https://t.co/Myb1DKMPwi
Negatif;@PLindungi min, klo habis lupa check-out lalu ga bisa check-in lg gmana? Tiap d scan QRnya malah muncul tombol check-out bukan check-in.
Negatif;@PLindungi habis vaksin di aplikasi kok gk muncul ya setivikat nya..
Negatif;Gais ada yang tau akun PLindungi itu official apa palsu ya?
Negatif;@PLindungi minta tolong sertifikat vaksin atas nama Sri Hardono, nik 3374163112490010, telah melakukan vaksi kedua pada 01 April 2021 di Puskesmas karang anyar kota Semarang. Sertufikat vaksi tidak keluar, yg bersangkut tidak menyantimkan no telpon
Negatif;Klo mau masuk pedulilindungi tapi gini terus, ga bisa masuk, gimana dong caranya? Apa emang pedulilindungi ga bisa di semua hp?🙃. @PLindungi @pedulilindungi #pedulilindungi  https://t.co/PMT6Y9u4bA
Negatif;@PLindungi @SRWRD Min sama min,, cek dong report nya aku.. @PLindungi , otp gak sampe2... aplikasi mau di pakai.. gmna ini?? Gak ada solusi nyaa...
Negatif;@PLindungi ini akun aktif ga ya?
Negatif;@PLindungi min tolong bantu eskalasi ke yg bisa kasi solusi sertifikat vaksin ke2 sy blm muncul di Apps PLindungi. Sdh ber kali2 kirim email juga twitt sejak 4 juli 2021 lalu lengkap dg copy ktp+selfie dg ktp+ bukti kartu vaksin (1 maret, 2 april). Smg ad
Negatif;@PLindungi sertifikat saya masih belum juga muncul pas di cek masa data belum ada gimana sih katanya suruh vaksin emang waktu saya cuma buat ngurus srtifikat doang
Negatif;@PLindungi susah amat sih cuma mau ngambil hak saya juga srtifikat masih belum muncul sedangkan vaksin sudah yang ke 2
Negatif;@PLindungi min kok apps nya ga mau di scroll ya mau daftar jadi ga bisa nih
Negatif;Udh vaksin 2 kali tapi sertifikat yg kedua belum keluar, tolonglahhh kerjasamanya @PLindungi @pedulilindungi
Negatif;@anafatimahh @anticurut @Dsinathrya @ccdukcapil Kayaknya yg salah petugas faskesnya deh.. Udah call n lapor  ke @PLindungi tp aplikasi mrk ga punya fitur delete jd ktnya ak di suruh cari faskes yg bs input manual... Bukan solusi yg baik khan?? 😁😁
Negatif;Dear @PLindungi sertif saya ga bisa diunduh, pas ditinjau lagi ternyata karena kesalahan data dari faskesnya. Tapi pas saya hubungi, engga direspon oleh pihak penyelenggara faskes.
Negatif;@PLindungi tolong dibantu min. Sdh vaksin 2 kali tapi di aplikasi ngak muncul sertifikat vaksinnya.  https://t.co/5cSKy2S2nK
Negatif;@PLindungi tlg dibantu di aplikasi tdk keluar sertifikat vaksinnya.
Negatif;@PLindungi Halo halo ini akun aktif gak ya????
Negatif;@gojekindonesia gimana nih min udah ikut program vaksin mitra tapi data ga keinput , udah cek ke @PLindungi sama di database mereka ga ada data saya
Negatif;@PLindungi woyyy min kok sertifikat vaksin gw belum ada sihhhh
Negatif;Kenapa aplikasi taek ini singkatannya PLindungi? Mending diganti PeLi saja penyebutannya
Negatif;@stoberimylk @PLindungi Kalau baru lama terus baru lapor gimana yaa :( terus niatnya mau vaksin di tempat yg beda dari yg pertama
Negatif;@PLindungi hallo min, sertifikat vaksin ke2  saya nggak muncul2 sejak 7 Agustus 2021. Sdh kirim email katanya sedang input, lama sekali ya. Jadi bikin report kemana2 ditanya vaksin jadi nggak punya bukti.
Negatif;@DedeJarwadi @PLindungi @IroDk06 sama nih udh vaksin tapi sertifikat blm, gimana ya @PLindungi
Negatif;@PLindungi min mau tanya anak saya sudah vaksin, tapi di aplikasi pedulinya ga muncul sertifikatnya gimana ya?
Negatif;@PLindungi Anu mau nanya dong ini aku hrs gmn.  Waktu bulan 9 kemarin kan aku vaksin sinovac ya trs bulan 11 tgl 2 kemarin aku vaksin ke 2. Tp pas ku periksa di pedulilindungi dataku waktu vaksin ke 1 itu astra dan karna itu sertifikat vaksin ke 2 ku jd g
Negatif;@stoberimylk @PLindungi Terus pas ikut vaksin ke-2 gimana caranya ya soalnya pas daftar ulang AZ gak bisa karena disitu keterangannya sinovac
Negatif;@anissajuliyana @PLindungi Akupun bingung kalo misal umroh gt takut jadi masalah. Mereka cuma jawab katanya cuma lampirin sertif dosis 2 aja cukup, tapi aku ga yakin. Katanya coba lapor ke 119 kak, aku jg mau cobain sih.
Negatif;@anissajuliyana @PLindungi Sampai skrg sertif dosis 1 nya ga ada perubahan kak di apknya. Kmrn pas dosis 2 sempet ribet ngejelasin ke panitia jg karena dosis 1 nya salah itu. Setelah sertif 2 keluar, aku tanya panitia katanya kemungkinan ga berubah kak �
Negatif;Min @PLindungi bntu dong, aku gnti nomer hp, tp otp gak sampe2.. pake nomer simpati... apa kah otp ke nomer simpati bermasalah??
Negatif;@gita_anggii @sengajaaja @mdadindaaa_ @rizke20 @PLindungi Ka aku juga sama, skrg udah berubah belum ka? :(
Negatif;Apa guna E KTP klo mau vaksin ke 2 isi data diatas kertas dan tunggu sms @PLindungi . Ribet betul. 1. Berapa pohon ditebang hanya untuk produksi kertas, 2. Tidak semua orang memiliki no. hp dan smartphone. Klo mau vaksin, vaksin saja seperti bayi mau di Imunisasi
Negatif;@PLindungi bisa revisi nama di serifikat vaksin ga ya? Ada yg typo di sertifikat vaksin
Negatif;@PLindungi Aplikasi lu lama lama kaya web film bajakan, SUSAH DIBUKA . BLOK !
Negatif;@bamnkchat @PLindungi Gimana nichhh tindak lanjutnya @PLindungi
Negatif;@PLindungi hai, apakah sistem NAR masih down? Kemarin siang saya antigen, sampe sekarang hasilnya belum masuk di pedulilindungi. Ud hub ke tempat antigennya, jawabannya system NAR lagi down 😓
Negatif;Ini gimana deh, udah vaksin kedua tapi sertifikat vaksin yang kedua engga muncul di Peduli Lindungi @PLindungi -,-
Negatif;@PLindungi Hai min, solusi buat sertif yg gaada bayangan mau keluar dongg 🙏
Negatif;@queentisari @PLindungi klo di gue sih gara2 NIK nya salah input dr sananya. harusnya 1 malah dia tulis 7 🙄
Negatif;@queentisari @PLindungi sumpah gue jg giniii
Negatif;@PLindungi no hp orang tua saya salah  Gimna cara nya nya biar dapat sertifikat vaksin nya y
Negatif;@PLindungi aplikasinya tidak login, uda centang kolom setuju syarat dan ketentuan,  Tidak ada pilihan untuk lanjut, Aplikasi penting tapi kok gini? Mohon dibantu
Negatif;@PLindungi min ini saya udh vaksin kedua tapi sampe saat ini sertifikatnya kenapa gak keluar²?  https://t.co/RT9wphinyR
